Mineral_Commodity,Year,Note,Quantity,Data_type,Unit_MEAS,Form,Geographic_Region,Figure_Use,Data Sources,,,,,,,,,,,,,,,,
Magnesium metal,2024,estimated,69,Capacity,thousand metric tons,Primary magnesium metal,Rest of the world,Figure 11 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Magnesium metal,2024,estimated,0,Production,thousand metric tons,Primary magnesium metal,Rest of the world,Figure 10 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Magnesium metal,2024,estimated,81,Capacity,thousand metric tons,Primary magnesium metal,Russia,Figure 11 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Magnesium metal,2024,estimated,15,Production,thousand metric tons,Primary magnesium metal,Russia,Figure 10 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Magnesium metal,2024,estimated,15,Production,thousand metric tons,Primary magnesium metal,Turkey,Figure 10 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Magnesium metal,2024,estimated,64,Capacity,thousand metric tons,Primary magnesium metal,United States,Figure 11 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Magnesium metal,2024,estimated,0,Production,thousand metric tons,Primary magnesium metal,United States,Figure 10 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Magnesium metal,2024,estimated,2100,Capacity,thousand metric tons,Primary magnesium metal,World,Figure 10 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Magnesium metal,2024,"rounded, estimated",1000,Production,thousand metric tons,Primary magnesium metal,World,Figure 10 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Magnesium metal,2025,outlook,2013.5,Capacity,thousand metric tons,Primary magnesium metal,World,Figure 10 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Magnesium metal,2026,outlook,2028.5,Capacity,thousand metric tons,Primary magnesium metal,World,Figure 10 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Magnesium metal,2027,outlook,2028.5,Capacity,thousand metric tons,Primary magnesium metal,World,Figure 10 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Magnesium metal,2028,outlook,2028.5,Capacity,thousand metric tons,Primary magnesium metal,World,Figure 10 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Magnesium metal,2029,outlook,2028.5,Capacity,thousand metric tons,Primary magnesium metal,World,Figure 10 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Palladium,2018,estimated,420,Production,kilograms,Palladium metal content,Australia,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2018,estimated,21000,Production,kilograms,Palladium metal content,Canada,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2018,reported,1300,Production,kilograms,Palladium metal content,China,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2018,reported,1157,Production,kilograms,Palladium metal content,Finland,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2018,estimated,90000,Production,kilograms,Palladium metal content,Russia,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2018,reported,55,Production,kilograms,Palladium metal content,Serbia,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2018,reported,80629,Production,kilograms,Palladium metal content,South Africa,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2018,rounded,221000,Production,kilograms,Palladium metal content,Total,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2018,reported,14300,Production,kilograms,Palladium metal content,United States,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2018,reported,12094,Production,kilograms,Palladium metal content,Zimbabwe,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2019,estimated,380,Production,kilograms,Palladium metal content,Australia,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2019,reported,21928,Production,kilograms,Palladium metal content,Canada,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2019,reported,1300,Production,kilograms,Palladium metal content,China,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2019,reported,699,Production,kilograms,Palladium metal content,Finland,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2019,estimated,97000,Production,kilograms,Palladium metal content,Russia,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2019,estimated,100,Production,kilograms,Palladium metal content,Serbia,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2019,reported,80684,Production,kilograms,Palladium metal content,South Africa,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2019,rounded,228000,Production,kilograms,Palladium metal content,Total,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2019,reported,14300,Production,kilograms,Palladium metal content,United States,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2019,reported,28,Production,kilograms,Palladium metal content,Uzbekistan,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2019,reported,11640,Production,kilograms,Palladium metal content,Zimbabwe,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2020,estimated,410,Production,kilograms,Palladium metal content,Australia,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2020,reported,10897,Production,kilograms,Palladium metal content,Canada,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2020,revised,2800,Production,kilograms,Palladium metal content,China,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2020,reported,858,Production,kilograms,Palladium metal content,Finland,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2020,estimated,93000,Production,kilograms,Palladium metal content,Russia,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2020,estimated,100,Production,kilograms,Palladium metal content,Serbia,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2020,reported,66264,Production,kilograms,Palladium metal content,South Africa,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2020,revised,202000,Production,kilograms,Palladium metal content,Total,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2020,reported,14600,Production,kilograms,Palladium metal content,United States,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2020,reported,91,Production,kilograms,Palladium metal content,Uzbekistan,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2020,reported,12890,Production,kilograms,Palladium metal content,Zimbabwe,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2021,estimated,370,Production,kilograms,Palladium metal content,Australia,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2021,reported,15433,Production,kilograms,Palladium metal content,Canada,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2021,"revised, estimated",2800,Production,kilograms,Palladium metal content,China,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2021,reported,1036,Production,kilograms,Palladium metal content,Finland,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2021,estimated,86000,Production,kilograms,Palladium metal content,Russia,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2021,estimated,150,Production,kilograms,Palladium metal content,Serbia,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2021,reported,84334,Production,kilograms,Palladium metal content,South Africa,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2021,revised,217000,Production,kilograms,Palladium metal content,Total,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2021,reported,13700,Production,kilograms,Palladium metal content,United States,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2021,estimated,90,Production,kilograms,Palladium metal content,Uzbekistan,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2021,revised,12619,Production,kilograms,Palladium metal content,Zimbabwe,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2022,"revised, estimated",380,Production,kilograms,Palladium metal content,Australia,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2022,revised,14591,Production,kilograms,Palladium metal content,Canada,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2022,"revised, estimated",2800,Production,kilograms,Palladium metal content,China,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2022,reported,960,Production,kilograms,Palladium metal content,Finland,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2022,"revised, estimated",90000,Production,kilograms,Palladium metal content,Russia,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Palladium,2022,revised,106,Production,kilograms,Palladium metal content,Serbia,Figure 12 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, TABLE 5: PLATINUM-GROUP METALS: WORLD MINE PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
